CrimeDateTime,HOMICIDE,AGG. ASSAULT,COMMON ASSAULT,LARCENY,AUTO THEFT,ROBBERY - CARJACKING,BURGLARY,LARCENY FROM AUTO,ROBBERY - COMMERCIAL,SHOOTING,ROBBERY - RESIDENCE,ROBBERY - STREET,ARSON,RAPE
2019-07-28 00:00:00+00:00,2,15,31,33,18,2.0,18,22,3,0,2.0,13.0,1.0,0.0
2019-07-29 00:00:00+00:00,0,13,16,29,16,2.0,10,17,2,5,1.0,10.0,3.0,2.0
2019-07-30 00:00:00+00:00,0,16,19,29,13,2.0,19,21,1,4,0.0,15.0,0.0,0.0
2019-07-31 00:00:00+00:00,0,11,25,32,12,2.0,10,19,1,0,4.0,8.0,0.0,1.0
2019-08-01 00:00:00+00:00,1,13,10,36,20,2.0,18,14,0,1,1.0,10.0,0.0,1.0
2019-08-02 00:00:00+00:00,0,14,20,18,8,1.0,13,20,5,3,0.0,11.0,0.0,1.0
2019-08-03 00:00:00+00:00,2,23,31,35,14,5.0,17,6,3,3,1.0,23.0,0.0,2.0
2019-08-04 00:00:00+00:00,0,19,22,26,11,0.0,9,14,0,0,2.0,7.0,0.0,0.0
2019-08-05 00:00:00+00:00,1,20,23,34,9,5.0,15,20,2,1,1.0,13.0,0.0,0.0
2019-08-06 00:00:00+00:00,2,10,18,33,14,6.0,18,15,2,1,3.0,20.0,0.0,1.0
2019-08-07 00:00:00+00:00,3,28,15,45,10,7.0,16,24,1,3,6.0,20.0,2.0,1.0
2019-08-08 00:00:00+00:00,0,21,25,32,10,4.0,18,24,0,5,1.0,13.0,0.0,1.0
2019-08-09 00:00:00+00:00,1,19,31,31,8,2.0,23,17,2,4,2.0,23.0,0.0,0.0
2019-08-10 00:00:00+00:00,0,19,28,55,7,3.0,14,18,2,3,0.0,15.0,1.0,1.0
2019-08-11 00:00:00+00:00,2,17,33,43,7,3.0,12,25,3,4,0.0,16.0,0.0,0.0
2019-08-12 00:00:00+00:00,3,18,35,28,12,4.0,19,19,2,3,1.0,17.0,2.0,0.0
2019-08-13 00:00:00+00:00,0,19,16,23,14,2.0,16,26,3,3,0.0,10.0,0.0,1.0
2019-08-14 00:00:00+00:00,1,13,19,23,12,2.0,16,24,0,2,1.0,8.0,1.0,1.0
2019-08-15 00:00:00+00:00,1,19,15,27,4,0.0,16,22,1,6,1.0,13.0,0.0,1.0
2019-08-16 00:00:00+00:00,1,10,17,26,15,0.0,18,19,3,2,1.0,15.0,0.0,0.0
2019-08-17 00:00:00+00:00,1,17,30,32,11,0.0,11,18,3,2,3.0,14.0,0.0,1.0
2019-08-18 00:00:00+00:00,1,13,23,22,13,0.0,9,20,1,1,4.0,9.0,0.0,1.0
2019-08-19 00:00:00+00:00,0,20,19,35,17,4.0,19,30,2,6,4.0,10.0,1.0,0.0
2019-08-20 00:00:00+00:00,1,19,14,43,11,2.0,13,27,5,4,3.0,14.0,1.0,1.0
2019-08-21 00:00:00+00:00,2,24,19,29,10,2.0,24,23,4,0,1.0,10.0,0.0,0.0
2019-08-22 00:00:00+00:00,0,14,20,24,7,5.0,16,23,3,2,1.0,11.0,0.0,0.0
2019-08-23 00:00:00+00:00,0,13,25,26,9,5.0,17,18,1,1,2.0,9.0,0.0,0.0
2019-08-24 00:00:00+00:00,1,29,20,27,2,1.0,10,26,0,2,1.0,13.0,0.0,0.0
2019-08-25 00:00:00+00:00,1,23,37,33,16,3.0,14,20,2,2,1.0,11.0,0.0,0.0
2019-08-26 00:00:00+00:00,1,12,18,26,9,0.0,13,18,2,3,1.0,9.0,0.0,0.0
2019-08-27 00:00:00+00:00,1,19,29,29,10,1.0,14,19,3,3,0.0,12.0,0.0,2.0
2019-08-28 00:00:00+00:00,0,30,24,30,5,0.0,18,21,0,5,1.0,10.0,0.0,0.0
2019-08-29 00:00:00+00:00,2,28,17,32,12,0.0,20,18,3,7,1.0,9.0,1.0,1.0
2019-08-30 00:00:00+00:00,1,19,27,36,12,5.0,22,16,1,4,0.0,16.0,1.0,2.0
2019-08-31 00:00:00+00:00,0,25,23,29,10,2.0,20,13,3,7,0.0,8.0,0.0,2.0
2019-09-01 00:00:00+00:00,0,27,30,34,8,1.0,23,16,3,3,1.0,10.0,0.0,1.0
2019-09-02 00:00:00+00:00,2,33,24,28,9,3.0,12,19,2,7,2.0,7.0,0.0,1.0
2019-09-03 00:00:00+00:00,2,21,24,28,5,1.0,24,16,1,7,2.0,8.0,0.0,2.0
2019-09-04 00:00:00+00:00,4,18,25,22,12,1.0,20,20,4,0,0.0,10.0,1.0,1.0
2019-09-05 00:00:00+00:00,2,11,26,40,6,1.0,18,17,1,0,0.0,15.0,0.0,3.0
2019-09-06 00:00:00+00:00,1,18,24,25,6,1.0,14,19,2,3,1.0,6.0,0.0,1.0
2019-09-07 00:00:00+00:00,1,7,28,29,9,4.0,15,22,2,1,1.0,8.0,0.0,1.0
2019-09-08 00:00:00+00:00,1,18,25,35,11,5.0,15,23,3,5,0.0,12.0,0.0,0.0
2019-09-09 00:00:00+00:00,1,13,26,29,3,5.0,12,17,1,3,1.0,11.0,0.0,1.0
2019-09-10 00:00:00+00:00,0,17,18,23,12,3.0,26,16,4,1,4.0,13.0,2.0,1.0
2019-09-11 00:00:00+00:00,1,19,23,25,10,0.0,15,21,2,2,0.0,16.0,0.0,1.0
2019-09-12 00:00:00+00:00,0,16,28,38,9,5.0,21,10,1,1,1.0,17.0,0.0,1.0
2019-09-13 00:00:00+00:00,1,28,30,25,13,4.0,23,44,2,1,1.0,11.0,1.0,0.0
2019-09-14 00:00:00+00:00,1,21,27,24,17,1.0,14,23,1,0,1.0,13.0,0.0,1.0
2019-09-15 00:00:00+00:00,1,13,29,34,10,4.0,10,40,2,0,0.0,15.0,0.0,1.0
2019-09-16 00:00:00+00:00,0,18,21,32,11,2.0,15,13,1,0,3.0,15.0,0.0,0.0
2019-09-17 00:00:00+00:00,0,12,16,35,12,1.0,14,11,2,4,1.0,10.0,0.0,0.0
2019-09-18 00:00:00+00:00,1,9,26,31,8,2.0,14,17,4,1,2.0,13.0,1.0,1.0
2019-09-19 00:00:00+00:00,2,9,27,30,13,1.0,17,16,1,1,1.0,17.0,1.0,0.0
2019-09-20 00:00:00+00:00,0,16,22,38,13,1.0,25,19,1,1,0.0,8.0,0.0,0.0
2019-09-21 00:00:00+00:00,0,18,40,31,12,5.0,7,21,1,2,2.0,14.0,0.0,1.0
2019-09-22 00:00:00+00:00,1,21,25,20,8,3.0,14,17,1,5,1.0,8.0,0.0,0.0
2019-09-23 00:00:00+00:00,0,8,23,27,13,1.0,21,25,3,0,2.0,7.0,1.0,2.0
2019-09-24 00:00:00+00:00,2,26,25,29,10,3.0,15,33,1,3,4.0,16.0,0.0,1.0
2019-09-25 00:00:00+00:00,1,16,27,25,10,0.0,25,17,1,1,1.0,14.0,1.0,1.0
2019-09-26 00:00:00+00:00,1,5,23,39,13,1.0,14,14,1,1,1.0,10.0,0.0,1.0
2019-09-27 00:00:00+00:00,1,15,32,19,6,0.0,20,18,2,5,1.0,14.0,0.0,0.0
2019-09-28 00:00:00+00:00,2,22,27,27,9,2.0,17,18,1,3,0.0,11.0,0.0,1.0
2019-09-29 00:00:00+00:00,0,15,35,32,8,0.0,13,21,1,0,0.0,13.0,0.0,1.0
2019-09-30 00:00:00+00:00,1,13,30,31,14,0.0,24,19,3,1,0.0,7.0,0.0,0.0
2019-10-01 00:00:00+00:00,0,21,21,43,7,2.0,21,15,2,0,2.0,11.0,0.0,2.0
2019-10-02 00:00:00+00:00,1,19,20,30,12,2.0,13,16,3,2,2.0,13.0,2.0,1.0
2019-10-03 00:00:00+00:00,0,7,19,29,11,3.0,13,17,5,1,0.0,13.0,0.0,1.0
2019-10-04 00:00:00+00:00,1,17,38,37,15,1.0,21,8,3,2,2.0,7.0,0.0,2.0
2019-10-05 00:00:00+00:00,0,20,21,22,11,0.0,13,6,0,3,1.0,12.0,0.0,1.0
2019-10-06 00:00:00+00:00,0,23,32,14,17,1.0,12,19,1,2,1.0,11.0,0.0,0.0
2019-10-07 00:00:00+00:00,2,19,26,32,5,1.0,15,21,3,3,1.0,10.0,0.0,1.0
2019-10-08 00:00:00+00:00,2,20,19,29,9,3.0,13,11,3,3,0.0,10.0,0.0,1.0
2019-10-09 00:00:00+00:00,2,14,22,35,5,1.0,17,8,0,4,0.0,10.0,0.0,1.0
2019-10-10 00:00:00+00:00,3,16,15,28,4,1.0,14,16,2,2,4.0,14.0,0.0,0.0
2019-10-11 00:00:00+00:00,0,16,15,29,13,3.0,9,15,3,0,0.0,6.0,0.0,0.0
2019-10-12 00:00:00+00:00,4,16,26,32,8,1.0,15,17,2,12,0.0,9.0,0.0,2.0
2019-10-13 00:00:00+00:00,1,17,40,25,11,3.0,6,19,3,0,2.0,13.0,1.0,2.0
2019-10-14 00:00:00+00:00,1,12,15,28,7,2.0,17,20,1,2,3.0,11.0,0.0,1.0
2019-10-15 00:00:00+00:00,0,17,14,32,10,0.0,19,12,1,3,0.0,8.0,0.0,0.0
2019-10-16 00:00:00+00:00,0,13,15,22,7,1.0,12,12,1,2,0.0,11.0,0.0,2.0
2019-10-17 00:00:00+00:00,2,11,16,36,8,1.0,13,21,2,1,4.0,7.0,0.0,0.0
2019-10-18 00:00:00+00:00,0,17,14,37,10,2.0,14,16,2,4,2.0,2.0,1.0,2.0
2019-10-19 00:00:00+00:00,2,13,30,24,10,0.0,14,15,5,3,0.0,13.0,0.0,0.0
2019-10-20 00:00:00+00:00,0,12,25,18,8,0.0,15,16,2,1,0.0,22.0,1.0,2.0
2019-10-21 00:00:00+00:00,0,17,19,28,7,1.0,13,18,4,1,4.0,12.0,0.0,0.0
2019-10-22 00:00:00+00:00,0,10,20,24,12,2.0,12,19,3,1,0.0,2.0,0.0,1.0
2019-10-23 00:00:00+00:00,1,19,17,30,8,1.0,17,12,2,2,2.0,5.0,0.0,0.0
2019-10-24 00:00:00+00:00,1,13,17,32,9,2.0,20,17,3,1,1.0,5.0,0.0,1.0
2019-10-25 00:00:00+00:00,0,13,16,27,9,1.0,19,23,4,2,0.0,5.0,0.0,0.0
2019-10-26 00:00:00+00:00,0,11,24,34,12,2.0,12,18,2,0,1.0,15.0,0.0,0.0
2019-10-27 00:00:00+00:00,1,11,19,25,8,2.0,8,22,4,0,2.0,9.0,0.0,0.0
2019-10-28 00:00:00+00:00,2,19,26,25,19,4.0,24,22,1,4,3.0,12.0,0.0,0.0
2019-10-29 00:00:00+00:00,2,19,22,30,9,2.0,15,16,2,2,0.0,9.0,0.0,2.0
2019-10-30 00:00:00+00:00,0,14,21,24,6,6.0,13,11,2,1,0.0,6.0,1.0,2.0
2019-10-31 00:00:00+00:00,1,19,21,37,9,0.0,19,12,4,5,3.0,12.0,0.0,0.0
2019-11-01 00:00:00+00:00,0,22,26,47,11,0.0,14,11,1,2,3.0,7.0,1.0,2.0
2019-11-02 00:00:00+00:00,1,20,16,17,13,2.0,11,17,0,2,2.0,6.0,1.0,1.0
2019-11-03 00:00:00+00:00,0,11,25,25,9,2.0,8,12,3,0,2.0,15.0,1.0,1.0
2019-11-04 00:00:00+00:00,2,19,24,23,13,1.0,15,13,5,3,2.0,11.0,0.0,0.0
2019-11-05 00:00:00+00:00,3,11,20,23,10,3.0,22,8,2,3,1.0,11.0,0.0,0.0
2019-11-06 00:00:00+00:00,2,9,21,27,7,3.0,15,19,5,2,0.0,10.0,0.0,0.0
2019-11-07 00:00:00+00:00,2,17,19,18,18,1.0,12,26,2,2,1.0,13.0,0.0,1.0
2019-11-08 00:00:00+00:00,0,17,23,32,8,0.0,9,29,0,0,1.0,11.0,0.0,0.0
2019-11-09 00:00:00+00:00,1,18,16,27,6,0.0,9,12,6,1,2.0,11.0,0.0,0.0
2019-11-10 00:00:00+00:00,0,13,25,29,8,2.0,17,19,2,0,1.0,7.0,0.0,0.0
2019-11-11 00:00:00+00:00,0,25,20,28,14,1.0,15,12,2,5,3.0,1.0,0.0,2.0
2019-11-12 00:00:00+00:00,0,11,18,29,13,4.0,23,36,1,1,2.0,9.0,0.0,0.0
2019-11-13 00:00:00+00:00,2,9,25,29,6,2.0,19,18,1,1,0.0,12.0,0.0,0.0
2019-11-14 00:00:00+00:00,3,20,19,26,11,0.0,22,13,3,4,0.0,14.0,1.0,0.0
2019-11-15 00:00:00+00:00,1,8,14,24,9,2.0,11,21,0,1,1.0,16.0,0.0,1.0
2019-11-16 00:00:00+00:00,0,11,26,19,9,2.0,23,11,2,4,0.0,10.0,0.0,1.0
2019-11-17 00:00:00+00:00,2,17,22,39,9,4.0,12,15,0,2,0.0,8.0,0.0,0.0
2019-11-18 00:00:00+00:00,2,11,19,21,7,0.0,17,15,3,0,0.0,5.0,0.0,0.0
2019-11-19 00:00:00+00:00,0,11,31,25,11,1.0,13,15,5,0,0.0,11.0,0.0,2.0
2019-11-20 00:00:00+00:00,1,13,17,34,9,1.0,13,17,3,0,0.0,9.0,0.0,4.0
2019-11-21 00:00:00+00:00,2,11,19,22,6,0.0,22,14,1,0,0.0,6.0,0.0,0.0
2019-11-22 00:00:00+00:00,0,11,22,38,7,1.0,17,25,0,1,2.0,6.0,0.0,1.0
2019-11-23 00:00:00+00:00,0,9,18,22,15,0.0,8,12,0,0,2.0,12.0,2.0,1.0
2019-11-24 00:00:00+00:00,1,11,25,18,4,3.0,13,7,6,2,0.0,3.0,0.0,0.0
2019-11-25 00:00:00+00:00,1,12,22,28,11,1.0,12,11,1,0,0.0,6.0,0.0,2.0
2019-11-26 00:00:00+00:00,0,12,17,32,9,2.0,13,17,2,1,1.0,7.0,0.0,1.0
2019-11-27 00:00:00+00:00,0,11,27,32,11,5.0,18,22,1,0,1.0,7.0,1.0,1.0
2019-11-28 00:00:00+00:00,1,13,16,19,5,1.0,11,7,2,1,7.0,3.0,0.0,1.0
2019-11-29 00:00:00+00:00,0,7,19,24,11,3.0,12,13,1,1,2.0,5.0,0.0,2.0
2019-11-30 00:00:00+00:00,1,11,15,15,5,2.0,19,18,3,1,2.0,6.0,0.0,2.0
2019-12-01 00:00:00+00:00,0,11,18,27,13,3.0,7,9,1,3,0.0,2.0,3.0,1.0
2019-12-02 00:00:00+00:00,0,13,19,34,11,1.0,16,18,2,2,3.0,3.0,1.0,1.0
2019-12-03 00:00:00+00:00,3,6,16,33,20,1.0,8,18,2,1,1.0,9.0,0.0,2.0
2019-12-04 00:00:00+00:00,0,12,15,26,9,2.0,14,17,0,1,1.0,6.0,0.0,0.0
2019-12-05 00:00:00+00:00,0,8,21,30,8,1.0,16,12,1,0,0.0,1.0,0.0,1.0
2019-12-06 00:00:00+00:00,1,12,23,41,5,1.0,21,15,8,2,0.0,12.0,4.0,0.0
2019-12-07 00:00:00+00:00,2,10,18,35,12,2.0,10,17,4,3,0.0,3.0,2.0,0.0
2019-12-08 00:00:00+00:00,2,16,19,17,13,3.0,9,15,0,2,1.0,8.0,1.0,0.0
2019-12-09 00:00:00+00:00,0,7,15,31,13,2.0,14,14,2,0,0.0,6.0,3.0,0.0
2019-12-10 00:00:00+00:00,1,18,14,37,10,1.0,16,13,1,2,8.0,7.0,0.0,2.0
2019-12-11 00:00:00+00:00,0,24,16,24,15,1.0,11,9,1,5,3.0,5.0,1.0,0.0
2019-12-12 00:00:00+00:00,0,13,31,24,13,0.0,8,7,1,1,0.0,5.0,2.0,0.0
2019-12-13 00:00:00+00:00,3,8,23,39,11,2.0,15,10,2,1,2.0,5.0,0.0,0.0
2019-12-14 00:00:00+00:00,1,14,16,20,10,0.0,14,11,0,1,3.0,8.0,0.0,0.0
2019-12-15 00:00:00+00:00,0,15,24,36,9,1.0,15,16,0,2,2.0,15.0,0.0,1.0
2019-12-16 00:00:00+00:00,0,9,15,34,14,0.0,9,6,4,1,2.0,4.0,0.0,1.0
2019-12-17 00:00:00+00:00,3,12,28,34,10,1.0,20,11,0,5,1.0,12.0,0.0,0.0
2019-12-18 00:00:00+00:00,2,16,16,36,11,1.0,15,8,0,1,0.0,2.0,0.0,0.0
2019-12-19 00:00:00+00:00,1,11,21,27,8,2.0,7,12,1,0,1.0,6.0,0.0,1.0
2019-12-20 00:00:00+00:00,0,22,16,30,7,2.0,8,12,5,5,0.0,7.0,0.0,0.0
2019-12-21 00:00:00+00:00,2,13,19,32,6,4.0,13,12,2,2,1.0,5.0,1.0,0.0
2019-12-22 00:00:00+00:00,2,15,17,26,8,1.0,8,13,2,8,3.0,6.0,1.0,0.0
2019-12-23 00:00:00+00:00,0,9,18,21,12,1.0,8,14,4,0,2.0,7.0,0.0,1.0
2019-12-24 00:00:00+00:00,0,14,16,38,9,1.0,18,12,0,1,1.0,12.0,0.0,0.0
2019-12-25 00:00:00+00:00,0,8,33,20,11,1.0,16,9,1,2,2.0,4.0,1.0,1.0
2019-12-26 00:00:00+00:00,4,13,12,22,5,0.0,6,13,0,2,1.0,5.0,0.0,2.0
2019-12-27 00:00:00+00:00,0,19,17,37,7,2.0,13,12,0,2,3.0,3.0,0.0,0.0
2019-12-28 00:00:00+00:00,1,13,20,19,17,0.0,13,11,0,1,2.0,3.0,0.0,0.0
2019-12-29 00:00:00+00:00,0,12,16,30,8,1.0,6,13,1,0,1.0,8.0,0.0,1.0
2019-12-30 00:00:00+00:00,4,13,25,20,8,2.0,12,13,1,3,0.0,7.0,0.0,0.0
2019-12-31 00:00:00+00:00,1,19,15,27,7,1.0,6,12,3,3,3.0,4.0,0.0,2.0
2020-01-01 00:00:00+00:00,0,16,27,31,12,1.0,18,8,0,2,6.0,9.0,1.0,2.0
2020-01-02 00:00:00+00:00,2,18,19,23,6,4.0,18,9,1,2,0.0,5.0,0.0,1.0
2020-01-03 00:00:00+00:00,0,12,25,38,11,5.0,13,11,2,2,4.0,4.0,0.0,1.0
2020-01-04 00:00:00+00:00,0,7,22,15,17,1.0,12,8,0,0,0.0,8.0,0.0,0.0
2020-01-05 00:00:00+00:00,1,5,18,24,9,2.0,6,6,1,1,2.0,1.0,0.0,1.0
2020-01-06 00:00:00+00:00,1,15,23,23,10,3.0,10,11,2,1,1.0,4.0,0.0,0.0
2020-01-07 00:00:00+00:00,1,14,17,27,7,2.0,12,9,2,1,6.0,8.0,0.0,2.0
2020-01-08 00:00:00+00:00,0,9,18,26,5,5.0,12,10,0,0,0.0,5.0,0.0,0.0
2020-01-09 00:00:00+00:00,1,8,13,27,6,1.0,10,9,1,1,0.0,4.0,0.0,0.0
2020-01-10 00:00:00+00:00,0,12,25,31,13,1.0,12,23,5,0,3.0,8.0,1.0,0.0
2020-01-11 00:00:00+00:00,5,13,18,31,9,5.0,11,16,5,6,3.0,9.0,1.0,0.0
2020-01-12 00:00:00+00:00,0,16,13,39,4,2.0,9,14,1,4,3.0,9.0,0.0,0.0
2020-01-13 00:00:00+00:00,0,9,28,20,12,2.0,14,23,1,2,3.0,8.0,0.0,0.0
2020-01-14 00:00:00+00:00,2,13,28,30,10,0.0,13,13,6,1,1.0,11.0,0.0,1.0
2020-01-15 00:00:00+00:00,2,7,25,34,10,3.0,10,9,2,1,1.0,8.0,0.0,0.0
2020-01-16 00:00:00+00:00,0,12,24,26,7,1.0,15,18,1,0,3.0,7.0,0.0,1.0
2020-01-17 00:00:00+00:00,1,12,13,22,11,0.0,13,8,1,1,0.0,6.0,0.0,1.0
2020-01-18 00:00:00+00:00,2,12,22,21,11,2.0,8,12,2,0,4.0,10.0,0.0,1.0
2020-01-19 00:00:00+00:00,0,18,34,14,4,1.0,7,5,2,1,0.0,5.0,0.0,0.0
2020-01-20 00:00:00+00:00,0,13,10,23,10,1.0,19,13,2,2,0.0,5.0,0.0,2.0
2020-01-21 00:00:00+00:00,3,9,22,27,12,5.0,9,13,2,2,1.0,7.0,0.0,1.0
2020-01-22 00:00:00+00:00,0,7,20,25,8,0.0,12,12,2,0,2.0,9.0,1.0,0.0
2020-01-23 00:00:00+00:00,1,13,14,22,11,5.0,3,9,1,1,2.0,6.0,0.0,1.0
2020-01-24 00:00:00+00:00,0,20,23,27,11,3.0,9,19,2,2,2.0,11.0,0.0,1.0
2020-01-25 00:00:00+00:00,0,8,17,16,9,5.0,11,6,3,1,2.0,9.0,0.0,0.0
2020-01-26 00:00:00+00:00,1,16,16,19,12,3.0,8,13,0,1,2.0,5.0,1.0,0.0
2020-01-27 00:00:00+00:00,0,12,20,24,8,1.0,17,11,2,0,1.0,12.0,0.0,0.0
2020-01-28 00:00:00+00:00,1,10,26,37,10,0.0,12,11,2,1,1.0,6.0,0.0,0.0
2020-01-29 00:00:00+00:00,0,10,25,25,10,0.0,22,18,2,1,2.0,5.0,0.0,1.0
2020-01-30 00:00:00+00:00,2,9,26,31,11,2.0,10,10,1,0,3.0,4.0,0.0,2.0
2020-01-31 00:00:00+00:00,0,12,21,28,10,1.0,13,13,0,1,0.0,8.0,1.0,0.0
2020-02-01 00:00:00+00:00,0,9,30,27,11,0.0,13,16,0,0,2.0,10.0,0.0,1.0
2020-02-02 00:00:00+00:00,1,12,23,20,8,2.0,5,12,3,1,2.0,12.0,0.0,2.0
2020-02-03 00:00:00+00:00,1,11,27,32,13,1.0,8,17,3,2,2.0,9.0,0.0,0.0
2020-02-04 00:00:00+00:00,0,7,19,19,8,2.0,10,12,3,0,3.0,7.0,0.0,0.0
2020-02-05 00:00:00+00:00,1,8,19,29,12,0.0,15,15,3,1,0.0,7.0,0.0,0.0
2020-02-06 00:00:00+00:00,0,13,17,26,4,0.0,15,11,1,0,1.0,9.0,0.0,1.0
2020-02-07 00:00:00+00:00,3,18,25,25,11,1.0,18,13,2,3,0.0,3.0,0.0,0.0
2020-02-08 00:00:00+00:00,0,20,14,24,12,1.0,12,7,2,7,3.0,9.0,0.0,0.0
2020-02-09 00:00:00+00:00,1,20,24,20,5,0.0,10,9,0,2,4.0,5.0,1.0,1.0
2020-02-10 00:00:00+00:00,6,9,25,20,6,1.0,15,20,1,1,4.0,3.0,0.0,0.0
2020-02-11 00:00:00+00:00,0,7,30,37,10,2.0,14,20,4,1,0.0,5.0,0.0,0.0
2020-02-12 00:00:00+00:00,1,15,27,24,9,0.0,17,11,1,3,1.0,5.0,1.0,0.0
2020-02-13 00:00:00+00:00,1,7,13,29,8,1.0,9,17,1,2,0.0,9.0,0.0,0.0
2020-02-14 00:00:00+00:00,0,19,21,34,13,1.0,16,15,1,0,0.0,14.0,0.0,0.0
2020-02-15 00:00:00+00:00,0,20,25,20,10,3.0,6,9,1,4,0.0,4.0,0.0,3.0
2020-02-16 00:00:00+00:00,1,13,22,19,9,0.0,6,18,0,0,1.0,9.0,0.0,1.0
2020-02-17 00:00:00+00:00,0,25,24,28,7,2.0,8,22,0,4,2.0,7.0,1.0,0.0
2020-02-18 00:00:00+00:00,0,22,18,25,6,0.0,12,7,2,6,3.0,7.0,0.0,0.0
2020-02-19 00:00:00+00:00,1,10,11,25,10,0.0,15,11,3,2,1.0,11.0,0.0,1.0
2020-02-20 00:00:00+00:00,0,10,19,21,7,2.0,11,7,2,1,1.0,9.0,1.0,1.0
2020-02-21 00:00:00+00:00,0,6,17,27,11,2.0,19,12,1,0,3.0,11.0,0.0,0.0
2020-02-22 00:00:00+00:00,0,11,22,29,7,0.0,9,17,0,0,3.0,7.0,0.0,1.0
2020-02-23 00:00:00+00:00,2,15,19,21,8,1.0,9,14,2,1,0.0,7.0,0.0,1.0
2020-02-24 00:00:00+00:00,1,8,19,17,7,2.0,8,13,4,1,5.0,13.0,0.0,4.0
2020-02-25 00:00:00+00:00,0,13,16,18,7,0.0,4,11,1,0,0.0,8.0,1.0,0.0
2020-02-26 00:00:00+00:00,1,7,29,24,5,0.0,7,10,3,0,0.0,5.0,0.0,0.0
2020-02-27 00:00:00+00:00,1,6,20,27,13,0.0,11,7,0,0,1.0,6.0,0.0,0.0
2020-02-28 00:00:00+00:00,2,10,12,36,9,3.0,14,12,3,1,0.0,12.0,1.0,0.0
2020-02-29 00:00:00+00:00,0,8,12,22,13,1.0,11,9,2,0,1.0,8.0,1.0,1.0
2020-03-01 00:00:00+00:00,0,4,14,31,7,1.0,11,10,2,0,0.0,1.0,2.0,2.0
2020-03-02 00:00:00+00:00,0,14,28,29,6,2.0,14,9,0,5,2.0,8.0,0.0,1.0
2020-03-03 00:00:00+00:00,0,14,29,22,14,1.0,17,10,3,2,0.0,9.0,0.0,2.0
2020-03-04 00:00:00+00:00,1,11,22,17,14,0.0,10,4,0,0,0.0,3.0,1.0,2.0
2020-03-05 00:00:00+00:00,0,12,25,25,9,1.0,12,8,4,1,0.0,5.0,0.0,0.0
2020-03-06 00:00:00+00:00,0,16,31,29,9,2.0,16,6,1,0,1.0,6.0,0.0,0.0
2020-03-07 00:00:00+00:00,1,17,18,21,9,0.0,14,5,1,1,2.0,8.0,1.0,1.0
2020-03-08 00:00:00+00:00,0,17,24,24,9,1.0,14,14,1,0,5.0,12.0,0.0,1.0
2020-03-09 00:00:00+00:00,1,11,26,28,10,0.0,14,7,1,0,0.0,6.0,0.0,0.0
2020-03-10 00:00:00+00:00,1,19,21,25,7,1.0,10,9,2,1,2.0,12.0,1.0,0.0
2020-03-11 00:00:00+00:00,0,6,27,31,6,1.0,12,8,3,0,4.0,3.0,0.0,0.0
2020-03-12 00:00:00+00:00,0,16,23,22,10,0.0,10,10,2,0,1.0,7.0,1.0,0.0
2020-03-13 00:00:00+00:00,1,22,17,27,5,0.0,16,14,3,1,4.0,10.0,0.0,3.0
2020-03-14 00:00:00+00:00,0,20,32,23,8,3.0,12,5,1,2,1.0,11.0,0.0,0.0
2020-03-15 00:00:00+00:00,2,11,23,21,11,3.0,8,8,2,3,0.0,8.0,0.0,1.0
2020-03-16 00:00:00+00:00,2,17,18,30,5,0.0,14,4,2,2,2.0,6.0,0.0,0.0
2020-03-17 00:00:00+00:00,1,26,22,19,8,2.0,7,9,1,7,0.0,12.0,0.0,0.0
2020-03-18 00:00:00+00:00,0,10,13,15,6,1.0,11,3,0,4,3.0,9.0,0.0,0.0
2020-03-19 00:00:00+00:00,0,11,12,12,5,1.0,16,10,1,0,2.0,3.0,1.0,3.0
2020-03-20 00:00:00+00:00,0,15,26,22,6,1.0,8,22,1,5,5.0,10.0,1.0,1.0
2020-03-21 00:00:00+00:00,0,23,18,17,10,1.0,6,2,3,4,0.0,8.0,1.0,0.0
2020-03-22 00:00:00+00:00,0,16,21,11,8,0.0,3,2,1,1,0.0,4.0,0.0,1.0
2020-03-23 00:00:00+00:00,1,12,14,12,9,1.0,12,16,2,0,2.0,6.0,0.0,1.0
2020-03-24 00:00:00+00:00,0,14,19,17,8,3.0,9,14,2,1,1.0,7.0,0.0,1.0
2020-03-25 00:00:00+00:00,2,5,15,18,8,0.0,7,5,0,0,2.0,7.0,0.0,1.0
2020-03-26 00:00:00+00:00,0,14,19,17,7,3.0,20,5,2,2,0.0,7.0,0.0,0.0
2020-03-27 00:00:00+00:00,2,14,21,15,8,1.0,10,12,0,2,0.0,2.0,0.0,0.0
2020-03-28 00:00:00+00:00,1,23,14,17,6,2.0,13,5,0,5,23.0,4.0,0.0,1.0
2020-03-29 00:00:00+00:00,1,7,22,13,4,0.0,10,5,0,0,2.0,4.0,0.0,1.0
2020-03-30 00:00:00+00:00,1,11,18,15,6,1.0,12,15,2,4,13.0,10.0,1.0,1.0
2020-03-31 00:00:00+00:00,0,10,16,18,7,1.0,10,3,2,1,0.0,3.0,1.0,0.0
2020-04-01 00:00:00+00:00,2,11,12,25,13,1.0,8,8,3,1,5.0,7.0,0.0,0.0
2020-04-02 00:00:00+00:00,1,10,11,19,6,0.0,16,5,1,0,0.0,4.0,0.0,1.0
2020-04-03 00:00:00+00:00,0,14,21,29,10,0.0,12,5,0,2,2.0,8.0,0.0,0.0
