id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,revenue-domestic,revenue-worldwide,lost_money,roi-domestic,roi-worldwide,release_month
48,2015-01-23,Mortdecai,60000000.0,7696134.0,30396134.0,tt3045616,Mortdecai,Mortdecai,2015,107.0,"Action,Comedy,Crime",-52303866.0,-29603866.0,True,-87.17311,-49.339776666666666,1
50,2003-10-24,Beyond Borders,60000000.0,4426297.0,11427090.0,tt5134902,Beyond Borders,Beyond Borders,2016,72.0,Documentary,-55573703.0,-48572910.0,True,-92.62283833333333,-80.95485,10
52,2015-12-11,The Ridiculous 6,60000000.0,0.0,0.0,tt2479478,The Ridiculous 6,The Ridiculous 6,2015,119.0,"Comedy,Western",-60000000.0,-60000000.0,True,-100.0,-100.0,12
53,2019-11-08,Midway,59500000.0,0.0,0.0,tt2428672,Midway,Midway,2013,85.0,"Documentary,Family",-59500000.0,-59500000.0,True,-100.0,-100.0,11
53,2019-11-08,Midway,59500000.0,0.0,0.0,tt6924650,Midway,Midway,2019,,"Action,Drama,History",-59500000.0,-59500000.0,True,-100.0,-100.0,11
54,2018-03-23,Sherlock Gnomes,59000000.0,43242871.0,87527651.0,tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",-15757129.0,28527651.0,True,-26.706998305084745,48.35195084745762,3
55,2019-01-25,The Kid Who Would Be King,59000000.0,16790790.0,28348446.0,tt6811018,The Kid Who Would Be King,The Kid Who Would Be King,2019,120.0,"Action,Adventure,Family",-42209210.0,-30651554.0,True,-71.54103389830509,-51.951786440677964,1
56,2016-02-12,Deadpool,58000000.0,363070709.0,801025593.0,tt1431045,Deadpool,Deadpool,2016,108.0,"Action,Adventure,Comedy",305070709.0,743025593.0,False,525.9839810344827,1281.0786086206897,2
57,2014-12-25,American Sniper,58000000.0,350126372.0,547326372.0,tt2179136,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",292126372.0,489326372.0,False,503.66615862068966,843.6661586206898,12
58,2015-10-16,Goosebumps,58000000.0,80069458.0,158905324.0,tt1051904,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",22069458.0,100905324.0,False,38.05078965517241,173.97469655172412,10
60,1995-12-15,Sabrina,58000000.0,53458319.0,87100000.0,tt7981492,Sabrina,Sabrina,2018,113.0,"Horror,Thriller",-4541681.0,29100000.0,True,-7.830484482758621,50.172413793103445,12
61,2012-01-20,Red Tails,58000000.0,49876377.0,50365498.0,tt0485985,Red Tails,Red Tails,2012,125.0,"Action,Adventure,Drama",-8123623.0,-7634502.0,True,-14.00624655172414,-13.16293448275862,1
63,2013-06-07,The Internship,58000000.0,44672764.0,93672764.0,tt2234155,The Internship,The Internship,2013,119.0,Comedy,-13327236.0,35672764.0,True,-22.977993103448277,61.50476551724138,6
70,2010-09-10,Resident Evil: Afterlife,57500000.0,60128566.0,295874190.0,tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",2628566.0,238374190.0,False,4.571419130434783,414.5638086956522,9
71,2012-06-15,That's My Boy,57500000.0,36931089.0,58085235.0,tt1232200,That's My Boy,That's My Boy,2012,116.0,Comedy,-20568911.0,585235.0,True,-35.772019130434785,1.0178,6
73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355.0,tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2011,96.0,"Action,Fantasy,Thriller",-5225998.0,92217355.0,True,-9.168417543859649,161.78483333333332,2
77,2014-12-25,Into the Woods,56200000.0,128002372.0,213116401.0,tt2180411,Into the Woods,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",71802372.0,156916401.0,False,127.76222775800711,279.21067793594307,12
77,2014-12-25,Into the Woods,56200000.0,128002372.0,213116401.0,tt2191715,Into the Woods,Into the Woods,2011,,"Comedy,Musical",71802372.0,156916401.0,False,127.76222775800711,279.21067793594307,12
77,2014-12-25,Into the Woods,56200000.0,128002372.0,213116401.0,tt2201083,Into the Woods,Into the Woods,2012,,Thriller,71802372.0,156916401.0,False,127.76222775800711,279.21067793594307,12
77,2014-12-25,Into the Woods,56200000.0,128002372.0,213116401.0,tt9703646,Into the Woods,Into the Woods,2018,,"Fantasy,Horror",71802372.0,156916401.0,False,127.76222775800711,279.21067793594307,12
81,2016-01-22,Zhuo yao ji,56000000.0,32766.0,359495591.0,tt3781476,Monster Hunt,Zhuo yao ji,2015,117.0,"Action,Adventure,Comedy",-55967234.0,303495591.0,True,-99.9414892857143,541.9564124999999,1
84,2018-11-02,Bohemian Rhapsody,55000000.0,216303339.0,894985342.0,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",161303339.0,839985342.0,False,293.27879818181816,1527.2460763636363,11
85,2005-02-11,Hitch,55000000.0,177784257.0,366784257.0,tt2477178,Hitch,Hitch,2012,70.0,Drama,122784257.0,311784257.0,False,223.24410363636363,566.8804672727273,2
91,2017-02-10,Fifty Shades Darker,55000000.0,114434010.0,381398492.0,tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,118.0,"Drama,Romance",59434010.0,326398492.0,False,108.06183636363636,593.4518036363636,2
92,2013-10-11,Captain Phillips,55000000.0,107136417.0,220648184.0,tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",52136417.0,165648184.0,False,94.79348545454546,301.1785163636364,10
95,2017-11-10,Murder on the Orient Express,55000000.0,102826543.0,345922730.0,tt3402236,Murder on the Orient Express,Murder on the Orient Express,2017,114.0,"Crime,Drama,Mystery",47826543.0,290922730.0,False,86.95735090909092,528.9504181818182,11
96,2014-09-26,The Equalizer,55000000.0,101530738.0,192903624.0,tt0455944,The Equalizer,The Equalizer,2014,132.0,"Action,Crime,Thriller",46530738.0,137903624.0,False,84.60134181818182,250.7338618181818,9
97,2018-02-09,Fifty Shades Freed,55000000.0,100407760.0,371350619.0,tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",45407760.0,316350619.0,False,82.55956363636363,575.1829436363637,2
99,2010-04-09,Date Night,55000000.0,98711404.0,152269033.0,tt1279935,Date Night,Date Night,2010,88.0,"Comedy,Crime,Romance",43711404.0,97269033.0,False,79.47528,176.85278727272726,4
4,1998-04-10,City of Angels,55000000.0,78750909.0,198750909.0,tt6840314,City of Angels,City of Angels,2017,,"Action,Drama,Horror",23750909.0,143750909.0,False,43.18347090909091,261.36528909090913,4
5,2015-01-16,Paddington,55000000.0,76223578.0,258789097.0,tt1109624,Paddington,Paddington,2014,95.0,"Adventure,Comedy,Family",21223578.0,203789097.0,False,38.58832363636363,370.5256309090909,1
16,2013-11-01,Free Birds,55000000.0,55750480.0,110387072.0,tt1621039,Free Birds,Free Birds,2013,91.0,"Adventure,Animation,Comedy",750480.0,55387072.0,False,1.364509090909091,100.70376727272728,11
20,2014-03-21,Muppets Most Wanted,55000000.0,51178893.0,79312301.0,tt2281587,Muppets Most Wanted,Muppets Most Wanted,2014,107.0,"Adventure,Comedy,Crime",-3821107.0,24312301.0,True,-6.947467272727273,44.20418363636364,3
22,2016-08-19,Kubo and the Two Strings,55000000.0,48023088.0,77548122.0,tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016,101.0,"Action,Adventure,Animation",-6976912.0,22548122.0,True,-12.685294545454544,40.99658545454545,8
24,2010-11-24,Burlesque,55000000.0,39440655.0,90552675.0,tt1126591,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",-15559345.0,35552675.0,True,-28.28971818181818,64.64122727272728,11
24,2010-11-24,Burlesque,55000000.0,39440655.0,90552675.0,tt1586713,Burlesque,Burlesque,2010,,Drama,-15559345.0,35552675.0,True,-28.28971818181818,64.64122727272728,11
27,2012-07-27,The Watch,55000000.0,34353000.0,67130045.0,tt1298649,The Watch,The Watch,2012,102.0,"Action,Comedy,Horror",-20647000.0,12130045.0,True,-37.54,22.054627272727274,7
28,2003-03-14,The Hunted,55000000.0,34234008.0,47213095.0,tt10328498,The Hunted,The Hunted,2019,,Action,-20765992.0,-7786905.0,True,-37.75634909090909,-14.15800909090909,3
28,2003-03-14,The Hunted,55000000.0,34234008.0,47213095.0,tt2322932,The Hunted,The Hunted,2015,90.0,"Action,Comedy,Horror",-20765992.0,-7786905.0,True,-37.75634909090909,-14.15800909090909,3
28,2003-03-14,The Hunted,55000000.0,34234008.0,47213095.0,tt2928902,The Hunted,The Hunted,2014,,Horror,-20765992.0,-7786905.0,True,-37.75634909090909,-14.15800909090909,3
28,2003-03-14,The Hunted,55000000.0,34234008.0,47213095.0,tt3149900,The Hunted,The Hunted,2013,89.0,"Horror,Mystery,Thriller",-20765992.0,-7786905.0,True,-37.75634909090909,-14.15800909090909,3
28,2003-03-14,The Hunted,55000000.0,34234008.0,47213095.0,tt6323218,The Hunted,The Hunted,2016,77.0,Thriller,-20765992.0,-7786905.0,True,-37.75634909090909,-14.15800909090909,3
28,2003-03-14,The Hunted,55000000.0,34234008.0,47213095.0,tt8713112,The Hunted,The Hunted,2019,90.0,"Adventure,Comedy,Drama",-20765992.0,-7786905.0,True,-37.75634909090909,-14.15800909090909,3
32,2018-02-23,Annihilation,55000000.0,32732301.0,43070915.0,tt2798920,Annihilation,Annihilation,2018,115.0,"Adventure,Drama,Horror",-22267699.0,-11929085.0,True,-40.48672545454545,-21.689245454545457,2
33,2015-10-16,Crimson Peak,55000000.0,31090320.0,74966854.0,tt2554274,Crimson Peak,Crimson Peak,2015,119.0,"Drama,Fantasy,Horror",-23909680.0,19966854.0,True,-43.472145454545455,36.30337090909091,10
41,1997-01-10,Turbulence,55000000.0,11532774.0,11532774.0,tt2100675,Turbulence,Turbulence,2011,90.0,Comedy,-43467226.0,-43467226.0,True,-79.03132000000001,-79.03132000000001,1
41,1997-01-10,Turbulence,55000000.0,11532774.0,11532774.0,tt2118761,Turbulence,Turbulence,2011,90.0,Documentary,-43467226.0,-43467226.0,True,-79.03132000000001,-79.03132000000001,1
41,1997-01-10,Turbulence,55000000.0,11532774.0,11532774.0,tt2407082,Turbulence,Turbulence,2010,,"Drama,Romance",-43467226.0,-43467226.0,True,-79.03132000000001,-79.03132000000001,1
41,1997-01-10,Turbulence,55000000.0,11532774.0,11532774.0,tt3671042,Turbulence,Turbulence,2014,90.0,Drama,-43467226.0,-43467226.0,True,-79.03132000000001,-79.03132000000001,1
41,1997-01-10,Turbulence,55000000.0,11532774.0,11532774.0,tt5592256,Turbulence,Turbulence,2016,120.0,"Action,Drama,Thriller",-43467226.0,-43467226.0,True,-79.03132000000001,-79.03132000000001,1
42,2013-02-01,Bullet to the Head,55000000.0,9489829.0,22597969.0,tt1308729,Bullet to the Head,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",-45510171.0,-32402031.0,True,-82.74576545454545,-58.91278363636364,2
56,2000-06-16,Shaft,53012938.0,70327868.0,107190108.0,tt4463894,Shaft,Shaft,2019,,"Action,Comedy,Crime",17314930.0,54177170.0,False,32.661706091445076,102.19612804708164,6
98,2019-06-14,Shaft,30000000.0,600000.0,600000.0,tt4463894,Shaft,Shaft,2019,,"Action,Comedy,Crime",-29400000.0,-29400000.0,True,-98.0,-98.0,6
59,2015-09-18,Black Mass,53000000.0,62575678.0,98837872.0,tt1355683,Black Mass,Black Mass,2015,123.0,"Biography,Crime,Drama",9575678.0,45837872.0,False,18.067316981132077,86.48655094339622,9
65,1998-10-16,Beloved,53000000.0,22852487.0,22852487.0,tt2408404,Beloved,Beloved,2012,91.0,"Drama,Romance",-30147513.0,-30147513.0,True,-56.8821,-56.8821,10
65,1998-10-16,Beloved,53000000.0,22852487.0,22852487.0,tt8450662,Beloved,Beloved,2018,66.0,Documentary,-30147513.0,-30147513.0,True,-56.8821,-56.8821,10
66,2012-12-19,Zero Dark Thirty,52500000.0,95720716.0,134612435.0,tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,157.0,"Drama,Thriller",43220716.0,82112435.0,False,82.32517333333334,156.4046380952381,12
70,2010-02-12,Valentine's Day,52000000.0,110485654.0,217569328.0,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",58485654.0,165569328.0,False,112.47241153846154,318.40255384615386,2
71,1995-11-22,Casino,52000000.0,42438300.0,110400000.0,tt2177672,Casino,Casino,2013,,Drama,-9561700.0,58400000.0,True,-18.387884615384614,112.3076923076923,11
72,2011-08-05,The Change-Up,52000000.0,37243418.0,75997067.0,tt1488555,The Change-Up,The Change-Up,2011,112.0,"Comedy,Fantasy",-14756582.0,23997067.0,True,-28.378042307692308,46.14820576923077,8
79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,tt2121250,Alpha,Alpha,2013,116.0,Crime,-15148621.0,48624873.0,True,-29.70317843137255,95.34288823529413,8
79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,tt3166734,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",-15148621.0,48624873.0,True,-29.70317843137255,95.34288823529413,8
79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",-15148621.0,48624873.0,True,-29.70317843137255,95.34288823529413,8
79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,tt6313896,Alpha,Alpha,2016,90.0,"Crime,Drama,Fantasy",-15148621.0,48624873.0,True,-29.70317843137255,95.34288823529413,8
81,2011-03-04,The Adjustment Bureau,50200000.0,62495645.0,126931325.0,tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",12295645.0,76731325.0,False,24.49331673306773,152.8512450199203,3
84,2012-06-29,Ted,50000000.0,218665740.0,556016627.0,tt1637725,Ted,Ted,2012,106.0,"Comedy,Fantasy",168665740.0,506016627.0,False,337.33148,1012.0332539999999,6
85,2014-06-13,22 Jump Street,50000000.0,191719337.0,331333876.0,tt2294449,22 Jump Street,22 Jump Street,2014,112.0,"Action,Comedy,Crime",141719337.0,281333876.0,False,283.438674,562.6677520000001,6
91,2016-06-17,Central Intelligence,50000000.0,127440871.0,217194805.0,tt1489889,Central Intelligence,Central Intelligence,2016,107.0,"Action,Comedy,Crime",77440871.0,167194805.0,False,154.881742,334.38961,6
92,2013-12-18,Anchorman 2: The Legend Continues,50000000.0,127352707.0,172185754.0,tt1229340,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,119.0,Comedy,77352707.0,122185754.0,False,154.705414,244.371508,12
93,2011-06-10,Super 8,50000000.0,127004179.0,257972745.0,tt1650062,Super 8,Super 8,2011,112.0,"Mystery,Sci-Fi,Thriller",77004179.0,207972745.0,False,154.008358,415.94549,6
96,2018-11-21,Creed II,50000000.0,115715889.0,213591522.0,tt6343314,Creed II,Creed II,2018,130.0,"Drama,Sport",65715889.0,163591522.0,False,131.431778,327.183044,11
97,2018-02-09,Peter Rabbit,50000000.0,115234093.0,347136477.0,tt5117670,Peter Rabbit,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",65234093.0,297136477.0,False,130.468186,594.272954,2
100,2018-12-14,The Mule,50000000.0,103804407.0,170857676.0,tt2069955,Border Run,The Mule,2012,96.0,"Crime,Drama,Mystery",53804407.0,120857676.0,False,107.608814,241.715352,12
100,2018-12-14,The Mule,50000000.0,103804407.0,170857676.0,tt2130270,The Mule,The Mule,2014,103.0,"Comedy,Crime,Drama",53804407.0,120857676.0,False,107.608814,241.715352,12
100,2018-12-14,The Mule,50000000.0,103804407.0,170857676.0,tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",53804407.0,120857676.0,False,107.608814,241.715352,12
2,2014-02-28,Non-Stop,50000000.0,91742160.0,222383055.0,tt2024469,Non-Stop,Non-Stop,2014,106.0,"Action,Mystery,Thriller",41742160.0,172383055.0,False,83.48432,344.76610999999997,2
7,2017-07-28,The Emoji Movie,50000000.0,86089513.0,216562312.0,tt4877122,The Emoji Movie,The Emoji Movie,2017,86.0,"Adventure,Animation,Comedy",36089513.0,166562312.0,False,72.17902600000001,333.124624,7
9,2017-12-22,The Post,50000000.0,81903458.0,179748880.0,tt6294822,The Post,The Post,2017,116.0,"Biography,Drama,History",31903458.0,129748880.0,False,63.806916,259.49775999999997,12
10,1999-02-05,Payback,50000000.0,81526121.0,161626121.0,tt1430625,Payback,Payback,2012,82.0,Documentary,31526121.0,111626121.0,False,63.052242,223.252242,2
10,1999-02-05,Payback,50000000.0,81526121.0,161626121.0,tt1740017,Payback,Payback,2010,115.0,"Action,Crime,Drama",31526121.0,111626121.0,False,63.052242,223.252242,2
10,1999-02-05,Payback,50000000.0,81526121.0,161626121.0,tt6358110,Payback,Payback,2015,80.0,"Action,Comedy,Crime",31526121.0,111626121.0,False,63.052242,223.252242,2
10,1999-02-05,Payback,50000000.0,81526121.0,161626121.0,tt8835030,Payback,Payback,2019,,Documentary,31526121.0,111626121.0,False,63.052242,223.252242,2
14,2011-12-23,We Bought a Zoo,50000000.0,75624550.0,118729073.0,tt1389137,We Bought a Zoo,We Bought a Zoo,2011,124.0,"Comedy,Drama,Family",25624550.0,68729073.0,False,51.249100000000006,137.458146,12
15,2011-09-23,Moneyball,50000000.0,75605492.0,111300835.0,tt1210166,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",25605492.0,61300835.0,False,51.210984,122.60167,9
19,1995-03-10,Outbreak,50000000.0,67823573.0,190023573.0,tt4278026,Outbreak,Outbreak,2010,,War,17823573.0,140023573.0,False,35.647146,280.047146,3
21,2004-09-24,The Forgotten,50000000.0,66711892.0,117211892.0,tt2145909,The Forgotten,The Forgotten,2014,89.0,Horror,16711892.0,67211892.0,False,33.423784,134.42378399999998,9
21,2004-09-24,The Forgotten,50000000.0,66711892.0,117211892.0,tt8342908,The Forgotten,The Forgotten,2018,,"Drama,Western",16711892.0,67211892.0,False,33.423784,134.42378399999998,9
26,2012-04-06,American Reunion,50000000.0,56758835.0,236799211.0,tt1605630,American Reunion,American Reunion,2012,113.0,Comedy,6758835.0,186799211.0,False,13.51767,373.598422,4
27,2013-01-25,Hansel & Gretel: Witch Hunters,50000000.0,55703475.0,214949716.0,tt1428538,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,2013,88.0,"Action,Fantasy,Horror",5703475.0,164949716.0,False,11.40695,329.899432,1
32,2017-09-29,American Made,50000000.0,51342000.0,135569212.0,tt3532216,American Made,American Made,2017,115.0,"Action,Biography,Comedy",1342000.0,85569212.0,False,2.6839999999999997,171.138424,9
35,2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,tt2262227,The Book of Life,The Book of Life,2014,95.0,"Adventure,Animation,Comedy",151543.0,47651543.0,False,0.30308599999999997,95.30308600000001,10
35,2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,tt6716346,The Book of Life,The Book of Life,2017,120.0,Thriller,151543.0,47651543.0,False,0.30308599999999997,95.30308600000001,10
35,2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,tt9618596,The Book of Life,The Book of Life,2010,,Family,151543.0,47651543.0,False,0.30308599999999997,95.30308600000001,10
38,1997-09-12,The Game,50000000.0,48265581.0,80369970.0,tt10073018,The Game,The Game,2019,,Horror,-1734419.0,30369970.0,True,-3.468838,60.739940000000004,9
38,1997-09-12,The Game,50000000.0,48265581.0,80369970.0,tt1773736,The Game,The Game,2010,,Drama,-1734419.0,30369970.0,True,-3.468838,60.739940000000004,9
38,1997-09-12,The Game,50000000.0,48265581.0,80369970.0,tt3258802,The Game,The Game,2012,,Drama,-1734419.0,30369970.0,True,-3.468838,60.739940000000004,9
38,1997-09-12,The Game,50000000.0,48265581.0,80369970.0,tt5786556,The Game,The Game,2016,,Comedy,-1734419.0,30369970.0,True,-3.468838,60.739940000000004,9
38,1997-09-12,The Game,50000000.0,48265581.0,80369970.0,tt7981006,The Game,The Game,2018,128.0,Thriller,-1734419.0,30369970.0,True,-3.468838,60.739940000000004,9
38,1997-09-12,The Game,50000000.0,48265581.0,80369970.0,tt9572420,The Game,The Game,2017,95.0,"Action,Adventure,Comedy",-1734419.0,30369970.0,True,-3.468838,60.739940000000004,9
40,2014-08-08,Into the Storm,50000000.0,47602194.0,150429371.0,tt10449526,Into the Storm,Into the Storm,2019,67.0,Documentary,-2397806.0,100429371.0,True,-4.795612,200.858742,8
40,2014-08-08,Into the Storm,50000000.0,47602194.0,150429371.0,tt2106361,Into the Storm,Into the Storm,2014,89.0,"Action,Adventure,Drama",-2397806.0,100429371.0,True,-4.795612,200.858742,8
41,2014-10-10,The Judge,50000000.0,47119388.0,76119388.0,tt1872194,The Judge,The Judge,2014,141.0,"Crime,Drama",-2880612.0,26119388.0,True,-5.761224,52.238776,10
41,2014-10-10,The Judge,50000000.0,47119388.0,76119388.0,tt6246092,The Judge,The Judge,2017,76.0,Documentary,-2880612.0,26119388.0,True,-5.761224,52.238776,10
45,2016-08-19,War Dogs,50000000.0,43034523.0,86234503.0,tt2005151,War Dogs,War Dogs,2016,114.0,"Comedy,Crime,Drama",-6965477.0,36234503.0,True,-13.930954000000002,72.46900600000001,8
48,1997-09-26,The Peacemaker,50000000.0,41263140.0,62967368.0,tt6140144,The Peacemaker,The Peacemaker,2016,90.0,Documentary,-8736860.0,12967368.0,True,-17.47372,25.934736,9
49,2003-10-03,Out of Time,50000000.0,41083108.0,55489826.0,tt1951212,Out of Time,Out of Time,2011,98.0,"Drama,Mystery,Thriller",-8916892.0,5489826.0,True,-17.833784,10.979652,10
49,2003-10-03,Out of Time,50000000.0,41083108.0,55489826.0,tt7682204,Out of Time,Out of Time,2019,,"Action,Drama,Sci-Fi",-8916892.0,5489826.0,True,-17.833784,10.979652,10
